Column1,title,author,content,price,grade,genre
10,루팡의 딸 3,요코제키 다이 저,홈즈의 딸이 루팡의 아들을 만났다일명 홈즈의 딸인 미쿠모는 운명의 남자를 만나 사랑에 빠진다 그 남자의 정체는 L의 일족이라 불리는 도둑 집안의 아들 와타루 미쿠모의 파트너이자 와타루의 매부인 카즈마는 이 금단의 사랑을 말려보지만 남자친구의 정체를 모르는 미쿠모는 포기할 생각이 없다 그러나 와타루의 비밀이 서서히 윤곽을 드러내자 혼란에 빠지는 미쿠모 한편 그동안 베일에 덮여 있던 또 다른 L의 일족이 다시 모습을 드러내며 하나코와 카즈마를 위협하는데                    ,13500,9.7,1
11,용의자 X의 헌신,히가시노 게이고 저,백 퍼센트의 사랑 백 퍼센트의 헌신추리 소설 역사상 가장 처절하고 가장 아름다운 한 편의 서사시히가시노 게이고 문학의 정수로 일컬어지는 용의자 X의 헌신이 새롭게 번역되어 출간됐다 일본 문학 전문 번역가 양억관 씨가 자신의 번역을 대폭 손질해 원작이 지닌 문학적 향기와 감동을 오롯이 되살려 냈다 용의자 X의 헌신은 명실상부 히가시노 게이고의 출세작이자 대표작으로 평가되는 장편 미스터리 소설이다 출간된 해에주간 문춘 미스터리 베스트 10 1위를 수상한 것을 시작으로 이듬해 본격 미스터리 대상 1위 이 미스터리가 대단하다 1위를 차지했으며 급기야 일본의 대표적인 문학상인 제134회 나오키 상을 거머쥐었다 2008년 일본에서 영화로 만들어져 그 해 개봉한 일본 영화 가운데 흥행 수입 3위를 기록했다 이어 한국류승범 이요원 주연 2012년과 중국2017년 3월에서도 영화화 되었으며 일본 추리 소설로는 드물게 영어로도 번역 출간됐다 용의자 X의 헌신은 추리 소설 역사상 가장 슬프고 가장 아름다운 이야기라고 해도 과언이 아닐 것이다 외견상으로는 살인과 경찰 수사 추리로 이어지는 미스터리 소설의 일반 공식을 따르고 있지만 작품을 처음부터 끝까지 견인하는 것은 사랑과 헌신이라는 고전적이고 낭만적인 주제다 도저히 상상하기도 믿기도 힘든 이 전대미문의 러브스토리는 마지막 페이지를 넘긴 독자들로 하여금 한동안 넋을 잃게 만든다 그리고 인간이 이렇게까지 한 사람을 깊이 사랑할 수 있는가를 수없이 자문하게 만든다                      책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,15120,9.4,1
12,셜록 홈즈 전집 세트,아서 코난 도일 저,추리 소설의 절대 고전완역본으로 만나는 셜록 홈즈 시리즈수많은 문학작품 캐릭터 중 세계에서 가장 유명한 셜록 홈즈 아서 코난 도일은 약 40여 년 동안 4편의 장편과 56편의 단편을 통해 세상에 셜록 홈즈를 소개했다 이미 영화나 드라마로도 제작되어 많은 인기를 누리고 있지만 원작에서 만날 수 있는 셜록 홈즈 특유의 재치와 번득이는 추리력을 뛰어넘기는 힘들다 게다가 세간에 다수 출간된 셜록 홈즈 관련 도서들은 아동물에 치우쳐 있어서 그의 명성에 비하면 완역본을 읽어 본 사람을 찾기가 힘들 정도이다 그동안 많은 분량에 지레 겁을 먹고 읽기에 도전하기 꺼렸던 독자라도 누구나 읽기 쉽고 재미있게 다가갈 수 있으며 다양한 삽화를 삽입해 읽는 재미를 더한 문예춘추사 셜록 홈즈 시리즈완역본을 통해 셜록 홈즈의 진면목을 만날 수 있다 최 신간 번역으로 만나는 문예춘추사 셜록 홈즈 시리즈는 세련된 표지와 읽기 편한 본문 디자인 가독성 뛰어난 번역과 편집 친절한 주석으로 인해 많은 독자들에게 만족감을 선사할 것이다 또한 셜록 홈즈전집에는 별도 부록으로 제작한 셜록 홈즈의 발자취를 통해 셜록 홈즈 시리즈와 아서 코난 도일에 관한 재미있는 이야기들이 독자들의 궁금증을 많은 부분 해결해 줄 것이다 세트 구성  전 10권1 진홍색 연구 A Study in Scarlet2 네 개의 서명 The Sign of Four3 셜록 홈즈의 모험 The Adventures of Sherlock Holmes4 셜록 홈즈의 회상록 The Memoirs of Sherlock Holmes5 바스커빌 가의 사냥개 The Hound of the Baskervilles6 셜록 홈즈의 귀환 The Return of Sherlock Holmes7 공포의 계곡 The Valley of Fear8 셜록 홈즈의 마지막 인사 His Last Bow9 셜록 홈즈의 사건 수첩 The CaseBook of Sherlock Holmes10 부록 셜록 홈즈의 발자취 The Traces of Sherlock Holmes                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,38700,9.2,1
13,조각상 살인사건,다니엘 콜 저,두 팔을 잘라 비너스 조각상처럼 만든 시신이 발견됐다아름다운 조각상들을 닮은 섬뜩한 모습의 시체들1989년 2월 런던의 한 공원에서 로댕의 생각하는 사람 조각상과 똑같은 자세로 시퍼렇게 얼어붙은 한 남자의 시체가 발견된다 곧이어 피에타를 닮은 모자의 시체가 발견되면서 조각상을 따라하며 살인을 연출하는 섬뜩한 연쇄 살인이 서막을 알린다 봉제인형 살인사건에 등장했던 벤자민 챔버스 형사는 용의자의 뒤를 쫓지만 결국 그를 놓치고 지울 수 없는 상처만을 남긴 채 사건은 미궁 속으로 빠진다 아름다운 조각상들을 구현하기 위해 시체들을 예술적 도구로 활용하는 범인을 잡기 위한 세 형사의 질주가 시작되는데                    ,13950,9.4,1
14,0시를 향하여,애거사 크리스티 저        ,전 세계 미스터리의 역사를 재창조한 추리 소설의 여왕애거서 크리스티를 대표하는 작품만을 모은 에디터스 초이스잘생기고 부유한 테니스 스타 네빌 스트레인지와 그를 둘러싼 너무나 대조적인 두 명의 여자 조용하고 고상한 첫 번째 부인 오드리와 화려하고 매력적인 두 번째 부인 케이 그리고 모든 사람들이 각자의 배역을 부여 받고 대저택에 도착한 순간 모든 것은 단 하나의 목적을 향해 흐르기 시작한다 바로 0시 살인을 향하여 애거서 크리스티가 꼽은 가장 좋아하는 자신의 작품 중 하나로 독자들을 두 번 속이는 기발한 트릭이 등장한다 살인 사건이 먼저 일어난 뒤 거기서부터 출발하는 것 대신에 서로 다른 곳에서 출발한 여러 사람들이 살인 사건이라는 단 하나의 지점을 향한다는 아이디어로 작업하는 것은 대단히 즐거운 경험이었다  애거서 크리스티                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,9000,9,1
15,루팡의 딸 2,요코제키 다이 저,루팡의 딸이 결혼하고 돌아왔다도둑 집안의 딸 하나코와 경찰 집안의 아들 카즈마는 사랑스러운 딸 안을 낳고 평범한 듯 아슬아슬한 결혼생활을 이어나간다 카즈마가 일하는 경찰청 수사1과에는 아름다운 외모와 명석한 두뇌를 갖춘 호죠 미쿠모가 새로 부임한다 유서 깊은 탐정 집안의 외동딸이자 일명 홈즈의 딸인 미쿠모와 수사 파트너가 된 카즈마 그들이 밤낮없이 수사에 몰두하던 어느 날 하나코와 안은 수상한 자에게 납치를 당하는데 사랑과 복수가 얽힌 이야기의 서막 과연 그 끝은 어디로 향할 것인가                    ,13500,8.8,1
16,라플라스의 마녀,히가시노 게이고 저,히가시노 게이고 작가 데뷔 30주년 기념 최신작불가사의한 현상의 비밀 열쇠를 쥔 신비의소녀 의문의 죽음들은 단순 사고인가 살인 사건인가  일본 추리소설계를 대표하는 최고의 베스트셀러 작가 히가시노 게이고가 2015년 데뷔 30주년 기념작으로 선보인 라플라스의 마녀가 현대문학에서 번역 출간되었다 가도카와 쇼텐 출판사 창립 70주년 기념작이기도 한 이번 작품은 제31회 에도가와란포상을 수상한 데뷔작 방과 후 이후 통산 80번째 단행본이다 그동안 히가시노 게이고는 치밀한 트릭과 반전이 빛나는 본격 추리소설부터 우리 시대의 문제점을 파고든 사회파 작품 서스펜스 판타지 SF에 이르기까지 다양한 장르를 오가며 미스터리의 경계를 넓혀왔다 특히 이공계 출신의 추리소설가라는 독특한 이력을 가진 그는 첨단 과학이나 의학과 같은 주제를 논리적으로 짜 넣은 미스터리를 선보였으며 과학적사회적 변화들에 따른 정체성의 문제 범죄의 심리 어딘가 한 면이 일그러진 가족 관계나 사랑의 비극과 복수의 고통이라는 주제들에 많은 관심을 기울였다 이번 소설은 나비에 스토크스 방정식과 라플라스 이론 등 물리학수리학의 난제들 및 신비로운 뇌의학의 세계 SF적 상상력 그리고 황화수소를 이용한 교묘한 범죄에 얽힌 주인공들의 가족사와 그들의 사랑과 복수를 응축해 담아냄으로써 일본 평단과 독자들로부터 히가시노 게이고 30년 미스터리의 집대성이라는 평을 받고 있다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13320,8.8,1
17,가면산장 살인사건,히가시노 게이고 저,이런 반전은 없었다누구도 결말을 예측할 수 없는 이중 삼중의 트릭 스릴 만점의 심리전스포일러 금지외딴 산장에 여덟 명의 남녀가 모인 가운데 한밤중 은행 강도범이 침입해 인질극을 벌인다 인질들은 수차례 탈출을 시도하지만 번번이 실패하고 강도범과 인질들 사이에 숨 막히는 줄다리기가 펼쳐지는 가운데 인질 한 명이 살해된 채 발견된다 여기까지만 보면 별로 특이할 것 없는 미스터리 소설의 흔한 소재와 줄거리다 그러나 히가시노 게이고가 쓰면 다르다작품을 먼저 접한 일본 독자들이 아마존 저팬 사이트에 남긴 서평은 한결같이 충격과 경악 그리고 속았다는 것이다  그도 그럴 것이 마치 잘 짜인 무대에서 벌어지는 한 편의 연극과도 같은 이 소설의 전개를 그저 흥미진진한 시선으로 바라보던 독자들이 작품의 클라이맥스에 가서 그 누구도 상상조차 할 수 없었던 엄청난 반전과 맞닥뜨리며 머리를 한 대 얻어맞은 것과 같은 충격에 휩싸이기 때문이다일본의 소설가 오리하라 이치가 히가시노 게이고를 가리켜 여러 종류의 서랍을 다양하게 가진 작가라고 일컬었듯이 그는 본격 미스터리에서 범죄 심리 소설 서스펜스 심지어 SF에 이르기까지 도무지 같은 작가의 작품이라고는 생각하기 힘든 다양한 소재와 장르를 넘나들며 많은 작품을 발표해 왔다 그리고 이번에도 아주 매력적인 서랍 하나를 독자들에게 열어 보인다                      책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13320,8.4,1
18,악의,히가시노 게이고 저,베스트셀러 작가의 죽음을 둘러싼 쫓고 쫓기는 두뇌게임끈질긴 추적 끝에 드러나는 추악한 진실 그 지독한 악의인간의 마음속 어두운 이면을 파헤치는히가시노 게이고 문학의 최고봉악의는 가가 형사 시리즈 3번째 작품으로 히가시노 게이고의 초기 대표작이자 많은 미스터리 팬들의 필독서 겸 입문서로 사랑받는 소설이다 악의에서는 번뜩이는 두뇌와 끈기를 자랑하는 완성형의 가가 교이치로를 만날 수 있을 뿐만 아니라 사회 과목 교사였던 그가 어째서 교직에서 물러나 경찰의 길을 걷게 되었는지 개인사를 엿볼 수 있다 한 인기 작가의 죽음에 얽힌 기나긴 악의의 여정을 탐구해가는 본 작품에서 히가시노는 미스터리 작가로서 절정의 솜씨를 선보인다 일찌감치 범인의 정체를 공개한 후 살인의 진짜 동기와 방법에 대한 수수께끼를 던지면서 독자와의 정면 대결을 펼친 것 범인은 누구인가보다 왜 어떻게 범죄를 저질렀는가에 집중하는 작가 특유의 화법은 살인사건의 관계자 수사관의 수기 주변인의 증언과 회상이라는 각자의 기록로 이루어진 독특한 구성에서 효과가 극대화된다 조금만 시선을 틀면 완전히 의미가 바뀌는 그림을 보는 것처럼 수사 과정에서 몇 번이고 맞이하는 반전은 독자로 하여금 책을 내려놓을 수 없게 만든다어떤 일이나 감정 사유 시간의 흐름 같은 것을 멈춰 세워 길이 남겨두려고 인간은 기록한다 픽션 또한 틀림없는 기록의 하나 이 책은 기록 그 자체를 주제로 삼고자 기획한 장대한 미스터리다 기리노 나쓰오악의는 기록을 통해 전개된다 그리고 그 기록이 모두 진실을 향하는 것은 아니라는 것을 작가는 독자에게 분명하게 알리고 공정한 두뇌 싸움을 시작한다 자기 연민에 빠진 범인의 글과 감정을 배제한 담백한 형사의 기록 서로 다른 개성을 가진 두 종류의 글을 번갈아 보면서 독자들은 시험에 빠진다 증언과 기록의 함정에 빠지지 않을 수 있는지 또 그 안에 숨겨진 진실을 어디까지 가려낼 수 있는지를 추리소설계의 제일인자라 불리는 명성에 걸맞게 히가시노 게이고는 이번 작품에서도 긴박감 넘치는 사건 전개와 흡인력 허를 찌르는 반전과 인간에 대한 깊이 있는 통찰이 어우러진 문학적 감동으로 다시 한번 독자들을 사로잡는다 그리고 서서히 밝혀지는 살인의 동기와 그 이면에 숨은 인간의 깊은 어둠 반전의 미학은 독자들이 미스터리 소설에 기대하는 전율이 무엇인지를 깨닫게 해준다 어느새 드러나는 사건의 진상은 독자의 예상을 훌쩍 뛰어넘는다 지금 우리가 살고 있는 사회에 대해 이야기하는 작가의 대표작답게 범인의 악의는 공포와 함께 묘한 공감을 동시에 안겨준다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,12600,9.7,1
19,방황하는 칼날,히가시노 게이고 저,히가시노 게이고가 고발하는 우리 사회의 부조리아직도 피해자를 구원할 답은 보이지 않는다강에서 떠내려가던 소녀의 시체가 발견된다 피해자의 이름은 나가미네 에마 유족은 아버지 나가미네 시게키 단 한 사람뿐이다 무엇과도 바꿀 수 없는 보물을 잃고 삶의 의미를 상실한 시게키에게 발신인을 알 수 없는 음성 메시지가 도착한다 나가미네 에마는 스가노 카이지와 도모자키 아쓰야 두 사람에게 살해당했다반신반의하면서도 도모자키의 집에 숨어든 시게키는 운명적으로 충격적인 영상을 보게 된다 이 순간부터 피해자는 가해자로 변했다 시게키는 사회와 법률 모든 것을 등지고 도주 복수극을 시작한다 그에게는 아직 해야 할 일이 남아있었다 범죄자이기엔 너무 순수한 남자 범인을 잡고 싶지 않은 경찰  그리고 사회 부조리가 만들어낸 짐승들의 추격전이 시작된다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,15300,9.8,1
20,돌이킬 수 있는,문목하 저        ,MD 한마디                                    첫 작품이라고 믿기지 않을 만큼 압도적이고 강렬한 이야기 160km에 달하는 강력한 속구와 마구처럼 휘어지는 변화구로 타자들을 제압하는 루키가 나타났다고 할까 SF와 판타지 미스터리를 버무려 들려주는 이야기 위에 작가 특유의 맛깔 나는 대사가 감칠맛을 더한다 신인상은 물론이요 사이 영 상도 노려볼 만한 특급 신인의 등장  소설MD 김도훈                                SF와 판타지 미스터리를 효과적으로 결합한 신인 작가 문목하의 놀라운 데뷔작촉망받는 신입 수사관 윤서리 하지만 부패경찰을 도와 일하게 된 그녀는 건드리지 말아야 할 범죄조직을 건드리고 비공식 명령을 받아 어느 암살 작전에 투입된다 작전구역은 대형 싱크홀 발생으로 폐쇄된 유령도시 4만여 명의 시민이 목숨을 잃은 참혹한 재해의 상흔이 가시지 않은 그곳에 보내진 그녀는 아무도 없어야 할 도시에서 수백 명의 사람들을 발견하고 그보다 더 놀라운 그들의 초능력을 목격하게 되는데부패경찰과 정체불명의 불법 조직 사이에서 벌어지는 첩보와 배신초능력물과 누아르를 매력적인 캐릭터와 대사로 녹여낸 소설다운 소설작품 속 세계에 최적화된 문장과 군더더기 한 톨 없는 대사가 준비된 장인의 솜씨다 초능력 전투물의 기시감을 너끈히 지우고 한 걸음 더 나아간 장르 고전 자리를 예약한 데뷔작 김창규 SF작가                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13320,9.3,1
21,돌이킬 수 없는 약속,야쿠마루 가쿠 저,일본 아마존 베스트셀러15년 전 버려버린 과거에서 도착한 한 통의 편지가 봉인해 둔 기억을 되살아나게 한다그들은 지금 교도소에서 나왔습니다자신이 일하던 가게의 손님이었던 오치아이의 제안으로 바를 겸하는 레스토랑의 공동경영자가 된 무카이 그는 지금 과거의 삶을 버리고 믿을 수 있는 파트너와 자신의 성을 새롭게 구축하였다 사랑하는 가족과 함께 소박하지만 평온한 삶을 누리고 있다 그러던 어느 날 버려버린 과거에서 도착한 한 통의 편지가 예전에 봉인한 기억을 되살린다 그들은 지금 교도소에서 나왔습니다 편지지에는 그 한 줄만 적혀 있었다 한 번 죄를 저지른 사람은 새 삶을 꿈꿀 수 없는 것일까 궁극의 물음으로 내몰며 독자의 목줄을 죄는 장편 미스터리 추리소설 영상 책소개 보러가기                                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13500,8.3,1
22,버터,유즈키 아사코 저,MD 한마디                                    감각적인 고칼로리 미스터리 여성 혐오를 버터로 녹인 실화 모티브의 미스터리 소설 남성 연쇄 살인 결혼 사기 피해액 10억원 용의자는 100킬로그램이 넘는 주거불명 무직의 30대 여성이다 용의자는 단독 인터뷰를 위해 접근한 기자에게 특별한 제안을 하고 그들 사이 거부하기 힘든 맛의 향연이 펼쳐진다 소설MD 박형욱                                일본을 뒤흔든 꽃뱀 살인사건 모티브의 실화소설 감각적이고 칼로리 높은 미스터리물2009년 도쿄 인근의 한 수도권 지역에서 발생한 연속 의문사 사건으로 일본이 발칵 뒤집힌다 이른바 꽃뱀 살인사건이라고 불리는 이 사건의 용의자는 기지마 가나에라는 30대 여성으로 주거불명에 무직이었다 그녀는 결혼을 미끼로 만난 남자들에게 10억 원이 넘는 돈을 갈취하고 그 중 3명은 자살로 위장하여 교묘하게 살해한 혐의로 체포되었다 사람들이 경악한 것은 연쇄살인이라는 흉악범죄가 아니라 언론을 통해 공개된 100킬로그램이 넘는 용의자의 사진이었다 일반적으로 생각하는 꽃뱀의 이미지가 아니었던 것이다 피해 남성들은 이 여자가 사기를 칠 것이라는 의심은 조금도 하지 않았다고 한다 이 사건의 범인으로 지목된 기지마 가나에는 2017년 사형선고를 받고 현재 도쿄 구치소에 수감중이다 옥중 생활 중에도 블로그를 운영하고 결혼을 하는 등 화제를 만들어냈다 음식 소설로 유명한 유즈키 아사코는 사건 자체보다 범인이 요리 블로그를 운영했고 요리교실에 다녔다는 사실에 주목하며 소설 버터를 집필한다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,16020,9.6,1
23,삼개주막 기담회,오윤희 저        ,어디서도 들어본 적 없는어디선가 들은 것도 같은기묘하고도 섬뜩한 이야기가 찾아온다한국 전통 스릴러 기담소설 삼개주막 기담회소름 끼치도록 생생한 스토리와한순간에 뒤집히는 충격적인 반전그리고 그 속에서 배어 나오는 삶의 이치까지마포나루 어귀 삼개주막 그곳에서 들려주는 한없이 끔찍하고 기이한 이야기들들려주는 자도 듣는 자도 믿기지 않는                                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13500,9.4,1
24,오리엔트 특급 살인,애거사 크리스티 저        ,전 세계 미스터리의 역사를 재창조한 추리 소설의 여왕애거서 크리스티를 대표하는 작품만을 모은 에디터스 초이스오리엔트 특급 열차가 폭설 속에 고립되고 한 남자가 열두 번이나 칼에 찔린 시체로 발견된다 국적도 나이도 성별도 지위도 모두 다른 열두 명의 승객들이 서로의 알리바이를 증명하는 가운데 도무지 풀릴 것 같지 않은 미스터리에 푸아로가 도전한다 푸아로가 등장하는 작품 중 세계에서 가장 많이 팔리는 애거서 크리스티 소설이자 그리고 아무도 없었다와 함께 애거서 크리스티를 대표하는 작품                                    ,9000,9.2,1
25,삼개주막 기담회 2,오윤희 저        ,삼개주막에서 벌어진괴짜 선비들의 본격적인 기담회한번 들으면 떨쳐버릴 수 없는기이하고 끔찍한 이야기판이 펼쳐진다너도나도 궁금했던 선노미의 뒷얘기와조선팔도를 유람한 선비들의더 기이하고 오싹한 이야기가 담겼다드디어 찾아온 삼개주막 기담회두 번째 이야기삼개주막 기담회2마포나루 어귀 삼개주막그곳에는 여전히 믿지 못할 이야기가 모여든다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13500,9.7,1
26,테헤란로를 걷는 신라공주,이상훈 저        ,신라 공주와 페르시아 왕자의 만남마침내 밝혀지는 페르시아 서사시 쿠쉬나메의 비밀 실크로드의 서쪽과 동쪽 끝 신라와 페르시아의 숨겨진 역사역사 미스터리로 대중성과 작품성을 동시에 인정받은 소설가 이상훈 한복 입은 남자 제명 공주 김의 나라 등 치밀한 역사적 고증과 문학적 상상력을 결합한 장편소설들로 그는 한국의 대표적 역사 미스터리 작가로 자리매김했다 그가 오랜 취재와 자료 조사를 거쳐 새로운 역사 미스터리 소설로 독자들을 찾아왔다 이번에는 천사백 년 전 신라와 페르시아다 테헤란로를 걷는 신라공주는 신라와 페르시아의 오랜 역사적 인연을 바탕으로 한 이야기다 페르시아 곧 오늘날의 이란은 대한민국과도 밀접한 관계가 있는 나라다 70년대 중동 건설 붐은 한국 경제발전사에서도 중요한 위치를 차지하며 한국인들의 핵심적인 집단기억 중 하나로 남아 있다 저자는 어릴 때 이란 건설 책임자인 아버지를 따라서 이란에 살았던 친구로부터 페르시아의 매혹적인 설화를 전해 듣게 되었으며 그 설화가 소설 구상의 시작이었다 그 과정에서 저자는 테헤란로의 비밀을 밝혀낸다 테헤란로는 역사의 우연이 아니라 필연이었다설화는 옛날 페르시아 왕자의 이야기였다 페르시아가 아랍인들의 침략으로 누란의 위기에 처했을 때 왕자는 다른 나라로 몸을 피하게 되었는데 그곳이 놀랍게도 실크로드 동쪽 끝의 머나먼 나라 신라였다는 것이다 더 놀라운 점은 그곳에서 페르시아왕자가 신라 왕의 환대를 받으며 신라공주와 결혼까지 했고 그 사이에서 태어난 아들이 결국 페르시아 제국을 재건했다는 뒷이야기였다 11세기경 이란의 대학자인 이란샤 이븐 압달 하이르가 편찬한 고대 페르시아 서사시 쿠쉬나메에 전하는 내용이다 작가는 이 놀라운 설화에 얽힌 역사적 증거들을 차근차근 조사해 왔다 그렇게 탄생한 이 소설은 크게 두 부분으로 나누어진다 한 부분은 증거에 따른 고증과 작가적 상상력으로 재구성한 페르시아왕자와 신라공주의 이야기다 그리고 다른 한 부분은 한국과 이란의 역사적 인연을 탐구하는 작가의 여정을 일종의 소설적 분신으로 형상화한 것이다 여기에는 한국의 여러 이란 연구자들은 물론 민간 교류에 헌신해 온 여러 숨은 공로자들의 모습도 투영되어 있다고 하겠다 이 파트에서는 다큐멘터리 피디 안희석이 자신의 뿌리를  찾아 떠나는 출생의 비밀이 그려진다 그리고 과거와 현재의 두 파트는 서로 교감하며 한 뜻으로 이어진다작가는 페르시아에 관련한 자료란 자료는 모두 섭렵하며 방대한 역사적 데이터에 기반하여 하지만 한편으로는 간명한 구도와 쉽고 명쾌한 문장들 속에서 자신이 보고 느꼈고 추론하고 또 상상했던 과거와 현재의 한국 그리고 페르시아의 모습들을 밝혀낸다 그리고 서구인들의 단선적인 가치관 속에 파묻혀 우리가 미처 보지 못했던 것들에도 중요한 의미와 가치가 있었음을 그리고 페르시아와 신라인들의 개방성이 높은 수준의 문화적 성취를 낳았음을 독자들에게 실감시킨다 우리 역사에서 가장 인상적이고 매혹적인 미완의 이야기가 마침내 빼어난 한 편의 현대소설로 완성된 것이다                      책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13950,9.6,1
27,환,김시안 저        ,언제부터인가 전생을 기억하는인중 없는 아이들이 태어나기 시작했다케이스릴러 시즌3 마지막 이야기충격적인 설정의 환생 미스터리 스릴러인중 없는 아이들이 태어나기 시작하자 세상은 혼란에 빠졌다이들이 과거의 기억을 꺼낼 때마다 거대한 시간의 파도가 일었다단단했던 세상의 질서는 산산이 조각났다인중 없는 아이들은 내내 침묵하다 세 살 무렵 급작스럽게 과거의 기억을 읊었고일곱 살 무렵 첫 유치가 빠지면 한바탕 어지러운 꿈을 꾼 것처럼 전생을 잊었다누군가는 이것을 신의 축복이라 불렀고 누군가는 신이 준 기회라고 여겼다그리고 누군가는 나지막이 속삭였다이 모든 것은 신이 인간에게 보내는 경고라고                                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13500,9.9,1
28,그리고 아무도 없었다,애거사 크리스티 저        ,전 세계 미스터리의 역사를 재창조한 추리 소설의 여왕애거서 크리스티를 대표하는 작품만을 모은 에디터스 초이스1억 부 이상이 팔린 명실공히 최고의 애거서 크리스티 소설이자 출간 이래 항상 세계에서 가장 많이 팔리고 있는 미스터리 소설 세계 3대 추리 소설 중의 하나이자 수없이 많은 영화와 드라마로 제작된 최고의 미스터리이며 애거서 크리스티 자신이 뽑은 제일 좋아하는 작품 목록의 1위에 올라 있다 외딴 섬에 저마다 숨기고픈 비밀이 있는 열 명의 손님이 초대를 받는다 저택의 곳곳에 섬뜩한 내용의 동요 가사가 든 액자가 걸려 있고 그 동요에 맞춰 10명의 손님들은 차례차례 죽음을 맞이하는데                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,9000,9.1,1
